net,length_um
_03013_,9.72
_04694_,9.72
_05091_,9.72
_05497_,9.72
_05679_,9.72
_05545_,9.71
_05607_,9.7
cpuregs.regs\[29\]\[0\],9.7
cpuregs.regs\[31\]\[13\],9.7
cpuregs.regs\[5\]\[9\],9.7
_00187_,9.685
_00305_,9.685
_01441_,9.685
_04364_,9.68
_04626_,9.68
_04998_,9.68
_05417_,9.68
_07879_,9.68
_05212_,9.66
_07400_,9.66
_07673_,9.66
_00173_,9.645
_01699_,9.645
_01622_,9.64
_03970_,9.64
_06954_,9.64
_07339_,9.635
_02072_,9.625
_04838_,9.62
_08176_,9.62
_03974_,9.6
count_instr\[21\],9.6
_02619_,9.58
_03463_,9.58
_06750_,9.58
_07542_,9.58
count_cycle\[42\],9.58
_00709_,9.565
_05492_,9.54
_02840_,9.52
_05845_,9.52
_06688_,9.52
_07167_,9.52
_04343_,9.5
_04508_,9.5
_07134_,9.5
_07789_,9.5
_03006_,9.48
_03081_,9.48
_05383_,9.48
_01890_,9.46
_03811_,9.46
_00170_,9.445
_00766_,9.445
_08398_,9.445
_05134_,9.44
_07672_,9.44
cpuregs.regs\[12\]\[4\],9.44
cpuregs.regs\[28\]\[1\],9.44
_03622_,9.435
_07903_,9.43
_01713_,9.42
_02900_,9.42
_03008_,9.42
_03023_,9.42
_03065_,9.42
_03130_,9.42
_04775_,9.42
_06411_,9.42
_06445_,9.42
_06502_,9.42
_06988_,9.42
_07038_,9.42
_07253_,9.42
_07472_,9.41
_00213_,9.405
_01081_,9.405
_01833_,9.4
_02305_,9.4
_03124_,9.4
_05252_,9.4
_06269_,9.4
net174,9.4
mem_addr[19],9.39
mem_addr[9],9.39
_03117_,9.38
_04878_,9.38
_08239_,9.38
_08349_,9.38
net281,9.38
mem_wdata[28],9.37
_00716_,9.365
_02187_,9.36
_02805_,9.36
_02874_,9.36
_02957_,9.36
_03091_,9.36
_03260_,9.36
_04349_,9.36
_06472_,9.36
_07166_,9.36
_08248_,9.36
_08320_,9.36
count_cycle\[15\],9.36
cpuregs.regs\[4\]\[25\],9.36
_02493_,9.34
_03540_,9.34
_05836_,9.34
_05972_,9.34
reg_out\[4\],9.34
_02389_,9.32
_03047_,9.32
_03693_,9.32
_04930_,9.32
_05558_,9.32
_06063_,9.32
_06374_,9.32
_06796_,9.32
_07188_,9.32
_07809_,9.32
_08358_,9.32
cpuregs.regs\[13\]\[4\],9.32
cpuregs.regs\[25\]\[7\],9.32
_02825_,9.31
_02209_,9.3
_04410_,9.3
_00562_,9.285
_06877_,9.28
_02130_,9.26
_04615_,9.26
_05821_,9.26
_01257_,9.255
_00836_,9.24
_01291_,9.24
_02514_,9.24
_03190_,9.24
reg_out\[3\],9.24
_01258_,9.225
_05094_,9.22
_06864_,9.22
_02444_,9.2
_08361_,9.2
_03852_,9.18
_07181_,9.18
_00407_,9.165
_02673_,9.16
_05330_,9.16
_05349_,9.16
_07409_,9.16
_08107_,9.16
_07852_,9.14
_08213_,9.14
_08357_,9.14
_02686_,9.12
_03487_,9.12
_03806_,9.12
_05532_,9.12
_05951_,9.12
_06936_,9.12
_07399_,9.12
_08289_,9.12
cpuregs.regs\[12\]\[26\],9.12
_00394_,9.105
_00532_,9.105
_03422_,9.1
_02309_,9.08
_05427_,9.08
_07323_,9.08
_02844_,9.06
_02876_,9.06
_02984_,9.06
_03963_,9.06
_07262_,9.06
_07669_,9.06
_08058_,9.06
net294,9.06
_01389_,9.04
_04463_,9.04
_06314_,9.04
_06830_,9.04
cpuregs.regs\[1\]\[14\],9.04
mem_rdata[3],9.03
_02135_,9.02
_02999_,9.02
_03477_,9.02
_03554_,9.02
_03956_,9.02
_03995_,9.02
_06404_,9.02
_06650_,9.02
_06764_,9.02
_07914_,9.02
_08150_,9.02
_00605_,9.005
_07311_,9
_00016_,8.985
_08387_,8.985
_02923_,8.98
_03101_,8.98
_06399_,8.98
_07158_,8.98
_08031_,8.98
cpuregs.regs\[15\]\[23\],8.98
_00324_,8.975
_02374_,8.96
_04154_,8.96
_04693_,8.96
_06890_,8.96
_08069_,8.96
_00696_,8.945
_01501_,8.945
_03012_,8.94
_04736_,8.94
_04781_,8.94
_05381_,8.94
_06527_,8.94
_08151_,8.94
_05477_,8.92
_07151_,8.92
_07569_,8.92
cpuregs.regs\[25\]\[28\],8.92
_01809_,8.9
_01834_,8.9
_01987_,8.9
_03587_,8.9
_03792_,8.9
_03839_,8.9
_03871_,8.9
_04092_,8.9
_04618_,8.9
_06551_,8.9
_06669_,8.9
_06878_,8.9
_07686_,8.9
reg_out\[8\],8.9
_01594_,8.885
_07169_,8.88
_07378_,8.88
_07751_,8.88
_02101_,8.86
_03997_,8.86
_04162_,8.86
_05101_,8.86
_05804_,8.86
_06070_,8.86
_06369_,8.86
_06581_,8.86
_07970_,8.86
_01354_,8.855
_04598_,8.84
_05445_,8.84
_02429_,8.82
_05662_,8.82
_05913_,8.82
_07763_,8.82
mem_rdata[13],8.81
_02186_,8.8
_02717_,8.8
_03083_,8.8
_04028_,8.8
_04697_,8.8
_07148_,8.8
_00472_,8.785
_02935_,8.78
cpuregs.regs\[8\]\[1\],8.78
instr_auipc,8.78
_00142_,8.765
_00906_,8.765
_01515_,8.765
_00276_,8.76
_01732_,8.76
_04860_,8.76
_00010_,8.745
_04190_,8.74
_06019_,8.74
_06605_,8.74
_02310_,8.72
_06695_,8.7
_02639_,8.68
_02677_,8.68
_07012_,8.68
_08337_,8.68
_00294_,8.665
_01377_,8.665
_00637_,8.66
_01806_,8.66
_03238_,8.66
_03550_,8.66
_04978_,8.66
_06000_,8.66
_06025_,8.66
_07318_,8.66
_07808_,8.66
_07854_,8.66
_08023_,8.66
cpuregs.regs\[25\]\[1\],8.66
_00952_,8.655
_03627_,8.655
_03698_,8.64
_00522_,8.635
_00553_,8.625
_04825_,8.62
_05025_,8.62
_06008_,8.62
_00354_,8.615
_08207_,8.61
_05570_,8.605
_01327_,8.6
_03557_,8.6
_03668_,8.6
_04656_,8.6
_04705_,8.6
_04794_,8.6
_05265_,8.6
_06686_,8.6
_07784_,8.6
_07990_,8.6
_01672_,8.585
_05819_,8.58
_05963_,8.58
_06513_,8.58
_07765_,8.58
_02893_,8.56
_03197_,8.56
_04393_,8.56
_04798_,8.56
_05294_,8.56
_06018_,8.56
_06828_,8.56
_07796_,8.56
cpuregs.regs\[25\]\[11\],8.56
cpuregs.regs\[28\]\[30\],8.56
_00935_,8.545
_02819_,8.54
_04600_,8.54
_00217_,8.525
_00343_,8.525
_00867_,8.525
_08378_,8.525
_00080_,8.52
_02663_,8.52
_02724_,8.52
_02917_,8.52
_03149_,8.52
_03166_,8.52
_03306_,8.52
_08001_,8.52
_01873_,8.5
_03180_,8.5
_03377_,8.5
_04658_,8.5
_06091_,8.5
_07885_,8.5
_00396_,8.495
_01235_,8.485
_01678_,8.485
_01814_,8.48
_05197_,8.48
_08343_,8.48
_05150_,8.46
_08279_,8.46
cpuregs.regs\[26\]\[26\],8.455
_04517_,8.44
_04783_,8.44
_05936_,8.44
_06794_,8.44
_07128_,8.44
_07184_,8.44
cpuregs.regs\[13\]\[0\],8.44
_05724_,8.42
_05934_,8.42
_00916_,8.405
_01816_,8.4
_02864_,8.4
_02941_,8.4
_03085_,8.4
_03143_,8.4
_04061_,8.4
_04209_,8.4
_05863_,8.4
_07017_,8.4
_07097_,8.4
_07100_,8.4
_07361_,8.4
_08043_,8.4
_08228_,8.4
_01156_,8.395
_02562_,8.38
_04935_,8.38
resetn,8.38
_00166_,8.375
_01765_,8.36
_03157_,8.36
_03772_,8.36
_04823_,8.36
_06500_,8.36
_06583_,8.36
_06704_,8.36
_07195_,8.36
_08310_,8.36
_03858_,8.34
_04557_,8.34
_07803_,8.34
cpuregs.regs\[21\]\[18\],8.34
_00980_,8.335
_08165_,8.335
_00145_,8.32
_00851_,8.32
_03725_,8.32
_03882_,8.32
_04228_,8.32
_05775_,8.32
_08314_,8.32
_00267_,8.305
_00326_,8.305
_00535_,8.305
_01068_,8.305
_01210_,8.305
_02211_,8.3
_04326_,8.3
_05689_,8.3
_08113_,8.3
_05823_,8.29
_07491_,8.29
_04735_,8.28
_05559_,8.28
_06211_,8.28
_00646_,8.265
_00864_,8.265
_02272_,8.25
_02998_,8.24
_03245_,8.24
_03480_,8.24
_04210_,8.24
_04543_,8.24
_05666_,8.24
_05774_,8.24
_06499_,8.24
_07241_,8.24
_07505_,8.24
_08049_,8.24
_02461_,8.21
_00302_,8.205
_01701_,8.205
_03752_,8.2
_03928_,8.2
_04997_,8.2
_05490_,8.2
_05502_,8.2
_05912_,8.2
_08137_,8.2
cpuregs.regs\[24\]\[19\],8.2
_02311_,8.18
_02527_,8.18
_02128_,8.17
_00440_,8.165
_00575_,8.165
_02437_,8.16
_03010_,8.16
_03494_,8.16
_00355_,8.155
_00455_,8.155
_00973_,8.155
alu_out\[25\],8.145
_01844_,8.14
_04822_,8.14
_05314_,8.14
_05405_,8.14
_07102_,8.14
_02274_,8.135
_02336_,8.135
_04003_,8.12
_04717_,8.12
_06058_,8.12
_06979_,8.12
_08135_,8.12
cpuregs.regs\[24\]\[18\],8.12
_02271_,8.1
_02693_,8.1
_02699_,8.1
_02913_,8.1
_03476_,8.1
_04119_,8.1
_04433_,8.1
_06407_,8.1
_06675_,8.1
_06894_,8.1
_07738_,8.1
_07965_,8.1
_07982_,8.1
cpuregs.regs\[20\]\[22\],8.1
cpuregs.regs\[28\]\[20\],8.1
_05808_,8.08
_05900_,8.08
_05344_,8.075
_02277_,8.07
_00632_,8.065
_00890_,8.065
_01472_,8.065
_02115_,8.06
_02588_,8.06
_02722_,8.06
_03150_,8.06
_03184_,8.06
_03740_,8.06
_04402_,8.06
_05892_,8.06
_06037_,8.06
_06097_,8.06
_06120_,8.06
_06767_,8.06
_06776_,8.06
_07143_,8.06
_07777_,8.06
_01251_,8.045
_02176_,8.045
_05056_,8.04
_06344_,8.04
_07293_,8.04
_01429_,8.035
mem_addr[12],8.03
_02332_,8.02
_03266_,8.02
_03651_,8.02
_05006_,8.02
_06474_,8.02
_07013_,8.02
_07020_,8.02
_07454_,8.02
_07509_,8.02
_07693_,8.02
_07851_,8.02
_07861_,8.02
mem_wstrb[1],8.01
_02679_,8
_06625_,8
_07435_,8
_07802_,8
instr_sltu,8
_00266_,7.985
_00290_,7.985
_01773_,7.98
_02860_,7.98
_02973_,7.98
_03433_,7.98
_04494_,7.98
_04872_,7.98
_05572_,7.98
_06298_,7.98
_06494_,7.98
_06636_,7.98
_06872_,7.98
_07871_,7.98
_01072_,7.965
_04771_,7.965
_04921_,7.96
_05619_,7.96
_07712_,7.96
_08010_,7.96
_05528_,7.955
_00365_,7.945
_00541_,7.945
_01329_,7.94
_01848_,7.94
_02804_,7.94
_04556_,7.94
_04845_,7.94
_04934_,7.94
_06002_,7.94
_06521_,7.94
_06614_,7.94
_06897_,7.94
_07710_,7.94
_00745_,7.92
_00894_,7.92
_07599_,7.91
_05527_,7.9
_05965_,7.9
_06815_,7.9
_06909_,7.9
_07574_,7.9
reg_out\[11\],7.9
_00401_,7.88
_01758_,7.88
_02404_,7.88
_02810_,7.88
_04657_,7.88
_04901_,7.88
_06644_,7.88
_07373_,7.88
_04107_,7.86
_07560_,7.86
_08136_,7.86
cpuregs.regs\[1\]\[15\],7.86
cpuregs.regs\[9\]\[1\],7.86
_00416_,7.845
_01220_,7.845
_02345_,7.84
_05067_,7.84
_05910_,7.84
cpuregs.regs\[5\]\[20\],7.84
_00967_,7.825
_01637_,7.825
_01790_,7.82
_05665_,7.82
_07890_,7.82
_00661_,7.805
_00705_,7.805
_01884_,7.8
_02109_,7.8
_04031_,7.78
_04184_,7.78
_05908_,7.78
_06934_,7.78
_08041_,7.78
_08189_,7.78
_08354_,7.78
_07365_,7.77
_03028_,7.76
_04333_,7.76
_07447_,7.76
_00125_,7.745
_00518_,7.745
_01065_,7.745
_02861_,7.74
_02892_,7.74
_03100_,7.74
_03800_,7.74
_04682_,7.74
_07580_,7.74
_08072_,7.74
_06833_,7.735
_07379_,7.73
_00285_,7.725
_03259_,7.72
_04005_,7.72
_07331_,7.72
_00451_,7.705
_01045_,7.705
_00824_,7.7
_03214_,7.7
_03246_,7.7
_05521_,7.7
_01439_,7.695
_00968_,7.685
_00832_,7.68
_01779_,7.68
_02522_,7.68
_03000_,7.68
_05847_,7.68
_06001_,7.68
_06845_,7.68
_07263_,7.68
_07587_,7.68
mem_16bit_buffer\[12\],7.68
_03371_,7.67
_01555_,7.665
_00254_,7.66
_01176_,7.66
_01819_,7.66
_02948_,7.66
_03593_,7.66
_06841_,7.66
_07496_,7.66
cpuregs.regs\[2\]\[28\],7.65
_00695_,7.645
_01112_,7.645
_02097_,7.64
_02242_,7.64
_02398_,7.64
_02897_,7.64
_02958_,7.64
_02977_,7.64
_02982_,7.64
_03142_,7.64
_04443_,7.64
_05678_,7.64
_05883_,7.64
_06061_,7.64
_06570_,7.64
_07025_,7.64
_07048_,7.64
_07398_,7.64
_07800_,7.64
_07813_,7.64
_08027_,7.64
reg_out\[6\],7.64
_01652_,7.625
_02543_,7.62
_05916_,7.62
_05940_,7.62
_00517_,7.605
_00719_,7.605
_00761_,7.605
_00964_,7.605
_01106_,7.605
_01436_,7.605
_01290_,7.6
_02960_,7.6
_06349_,7.6
_06368_,7.6
_06448_,7.6
_06621_,7.6
_06871_,7.6
_07812_,7.6
_08063_,7.6
_02733_,7.58
_03365_,7.58
_03964_,7.58
_00086_,7.565
_00171_,7.565
_00519_,7.565
_00604_,7.565
_01643_,7.565
_02469_,7.56
_02542_,7.56
_02599_,7.56
_02850_,7.56
_02993_,7.56
_03705_,7.56
_03778_,7.56
_04193_,7.56
_04413_,7.56
_04976_,7.56
_05041_,7.56
_05762_,7.56
_06354_,7.56
_06388_,7.56
_06946_,7.56
_06971_,7.56
_07074_,7.56
_07460_,7.56
_07671_,7.56
_07695_,7.56
_08199_,7.56
_04454_,7.545
_02136_,7.54
_02987_,7.54
_04431_,7.54
_05740_,7.54
_06670_,7.54
_08037_,7.54
cpuregs.regs\[25\]\[22\],7.54
_01620_,7.535
_00230_,7.525
_00567_,7.525
_01218_,7.525
_01803_,7.52
_01829_,7.52
_02691_,7.52
_02983_,7.52
_02997_,7.52
_03031_,7.52
_03574_,7.52
_03873_,7.52
_04002_,7.52
_04338_,7.52
_05032_,7.52
_05057_,7.52
_05730_,7.52
_05817_,7.52
_06373_,7.52
_06430_,7.52
_06458_,7.52
_06706_,7.52
_06729_,7.52
_06757_,7.52
_06834_,7.52
_07056_,7.52
_07721_,7.52
_08099_,7.52
last_mem_valid,7.52
_00180_,7.505
_00616_,7.505
_04304_,7.5
_04400_,7.5
_06358_,7.5
_06857_,7.5
_00281_,7.485
_01651_,7.485
_01950_,7.48
_02139_,7.48
_02865_,7.48
_02871_,7.48
_04885_,7.48
_05040_,7.48
_06035_,7.48
_06694_,7.48
_07993_,7.48
_02445_,7.47
_00228_,7.46
_00516_,7.46
_01300_,7.46
_01589_,7.46
_04564_,7.46
_06284_,7.46
mem_rdata[12],7.45
mem_rdata[8],7.45
_00090_,7.445
_01082_,7.44
_02117_,7.44
_03946_,7.44
_04334_,7.44
_04538_,7.44
_05704_,7.44
_06433_,7.44
_07750_,7.44
cpuregs.regs\[12\]\[15\],7.44
_00452_,7.42
_02415_,7.42
_02739_,7.42
_04405_,7.42
_05018_,7.42
_06137_,7.42
_07492_,7.42
_07593_,7.42
_07700_,7.42
_01396_,7.415
_03944_,7.41
_00070_,7.4
_07227_,7.4
_08096_,7.4
_00025_,7.385
_00526_,7.385
_08383_,7.385
_02575_,7.38
_02583_,7.38
_06364_,7.38
_00015_,7.365
_01192_,7.365
_01324_,7.36
_04966_,7.35
mem_wdata[29],7.35
_00411_,7.345
_00634_,7.345
_00863_,7.345
_01412_,7.345
_04700_,7.34
_05038_,7.34
_08356_,7.34
mem_rdata[10],7.33
_02355_,7.32
_05120_,7.32
_05752_,7.32
_06036_,7.32
cpuregs.regs\[17\]\[4\],7.32
_00219_,7.305
_00454_,7.305
_00587_,7.305
_00841_,7.305
_01246_,7.305
_00184_,7.3
_01029_,7.3
_01726_,7.3
_02315_,7.3
_05422_,7.3
_05451_,7.3
_00287_,7.285
_00523_,7.285
_00573_,7.285
_00823_,7.285
_01476_,7.285
_04660_,7.28
_04834_,7.28
_04996_,7.28
_05108_,7.28
_05551_,7.28
_08186_,7.28
cpuregs.regs\[24\]\[24\],7.28
irq_delay,7.28
_02113_,7.265
_05392_,7.265
_04404_,7.26
_05136_,7.26
_07391_,7.26
_08008_,7.25
_00303_,7.245
_01496_,7.245
_05224_,7.24
_05409_,7.24
_06315_,7.24
alu_out_q\[2\],7.24
_01499_,7.225
_03095_,7.22
_05712_,7.22
_06915_,7.22
_07040_,7.22
_02584_,7.2
_02775_,7.2
_03414_,7.2
_03560_,7.2
_04372_,7.2
_07213_,7.2
_08331_,7.2
_01899_,7.18
_03033_,7.18
_03542_,7.18
_03663_,7.18
_04619_,7.18
_05049_,7.18
_05524_,7.18
_05685_,7.18
_05837_,7.18
_06371_,7.18
_07108_,7.18
_07335_,7.18
_07413_,7.18
_08074_,7.18
cpuregs.regs\[21\]\[7\],7.18
_00432_,7.165
_00538_,7.165
_07770_,7.16
_00039_,7.145
_00442_,7.145
_00970_,7.145
_01655_,7.145
_06849_,7.14
_06852_,7.14
_06913_,7.14
_08089_,7.14
_02732_,7.12
_04761_,7.12
_07973_,7.12
irq[15],7.11
irq[19],7.11
irq[31],7.11
_00739_,7.105
_08392_,7.105
_02996_,7.1
_03256_,7.1
_03711_,7.1
_04200_,7.1
_04584_,7.1
_05184_,7.1
_05519_,7.1
_05744_,7.1
_06313_,7.1
_06493_,7.1
_06766_,7.1
_06783_,7.1
_06875_,7.1
_06908_,7.1
_07024_,7.1
_07257_,7.1
_07321_,7.1
_07349_,7.1
_07584_,7.1
_08204_,7.1
_02210_,7.09
_01007_,7.085
_01511_,7.085
_03547_,7.08
_02863_,7.06
_03025_,7.06
_03128_,7.06
_03141_,7.06
_03270_,7.06
_03489_,7.06
_03953_,7.06
_04428_,7.06
_04514_,7.06
_04701_,7.06
_05790_,7.06
_07124_,7.06
_07370_,7.06
_07482_,7.06
_07645_,7.06
reg_out\[1\],7.06
_01020_,7.045
_06161_,7.04
_06227_,7.04
_06723_,7.04
_07141_,7.04
_07889_,7.04
_08042_,7.04
_03734_,7.035
_01502_,7.025
_00019_,7.005
_00437_,7.005
_00117_,7
_00663_,7
_01740_,7
_02537_,7
_04975_,7
_00063_,6.985
_01125_,6.985
_01315_,6.98
_01754_,6.98
_02648_,6.98
_03165_,6.98
_05981_,6.98
_06396_,6.98
_06519_,6.98
_07603_,6.98
_07875_,6.98
_08168_,6.98
_07312_,6.975
_00249_,6.965
_00334_,6.96
_00536_,6.96
_00758_,6.96
_01572_,6.96
_03881_,6.96
_04286_,6.96
_04928_,6.96
_05609_,6.96
_07381_,6.96
_07864_,6.96
_01820_,6.94
_03764_,6.94
_07245_,6.94
_08142_,6.94
_08254_,6.94
_00018_,6.925
_00038_,6.925
_01630_,6.925
_01742_,6.92
_02041_,6.92
_00194_,6.905
_01709_,6.905
_04350_,6.9
_05457_,6.9
_00035_,6.885
_00615_,6.885
_01595_,6.885
_04577_,6.88
_06179_,6.88
_02531_,6.86
_02544_,6.86
_03745_,6.86
_04740_,6.86
_05496_,6.86
_05758_,6.86
_07052_,6.86
_07519_,6.86
_00662_,6.845
_03553_,6.84
_05953_,6.84
_07063_,6.84
cpuregs.regs\[9\]\[16\],6.84
_00111_,6.825
_00176_,6.825
_00238_,6.825
_00316_,6.825
_00414_,6.825
_00417_,6.825
_00464_,6.825
_00717_,6.825
_00781_,6.825
_02333_,6.82
_02719_,6.82
_02748_,6.82
_03732_,6.82
_04368_,6.82
_05275_,6.82
_01479_,6.795
_00092_,6.785
_01037_,6.785
_01659_,6.785
_05508_,6.78
irq[23],6.77
mem_rdata[1],6.77
alu_out\[26\],6.765
_02784_,6.76
_02925_,6.76
_02962_,6.76
_02969_,6.76
_03024_,6.76
_05939_,6.76
_06228_,6.76
_06455_,6.76
_06848_,6.76
_02549_,6.755
_02652_,6.74
_03415_,6.74
_05604_,6.74
_06352_,6.74
_07002_,6.74
_07278_,6.74
_07563_,6.74
_08124_,6.74
cpuregs.regs\[13\]\[2\],6.74
_02512_,6.73
_01370_,6.725
_00088_,6.72
_00814_,6.72
_01166_,6.72
_01858_,6.72
_02314_,6.72
_02728_,6.72
_02964_,6.72
_03102_,6.72
_03690_,6.72
_04652_,6.72
_04755_,6.72
_04864_,6.72
_05375_,6.72
_05812_,6.72
_06428_,6.72
_06436_,6.72
_06462_,6.72
_06882_,6.72
_07483_,6.72
_07643_,6.72
_07786_,6.72
_00312_,6.705
_00445_,6.705
_00581_,6.705
_00799_,6.705
_01264_,6.705
_02256_,6.7
_07795_,6.7
_08073_,6.7
_00141_,6.685
_00332_,6.685
_00491_,6.685
_01006_,6.685
_01022_,6.685
_01650_,6.685
mem_addr[17],6.67
mem_addr[5],6.67
mem_wdata[11],6.67
mem_wdata[13],6.67
mem_wdata[17],6.67
mem_wstrb[2],6.67
_02541_,6.66
_03074_,6.66
_05088_,6.66
_06762_,6.66
_06887_,6.66
_06952_,6.66
_03289_,6.65
mem_addr[16],6.65
mem_wdata[8],6.65
_00655_,6.645
_01243_,6.645
_02149_,6.64
_02496_,6.64
_02838_,6.64
_02839_,6.64
_02847_,6.64
_02851_,6.64
_02884_,6.64
_03056_,6.64
_03360_,6.64
_04134_,6.64
_04634_,6.64
_05024_,6.64
_05178_,6.64
_05935_,6.64
_06196_,6.64
_06292_,6.64
_06377_,6.64
_06543_,6.64
_06637_,6.64
_06754_,6.64
_07122_,6.64
_07130_,6.64
_07146_,6.64
_07557_,6.64
_07857_,6.64
_08243_,6.64
cpuregs.raddr1\[0\],6.64
_00512_,6.625
_00776_,6.625
_01693_,6.625
_01407_,6.62
_05071_,6.62
_07835_,6.62
_08175_,6.62
_01321_,6.6
_01797_,6.6
_02094_,6.6
_02340_,6.6
_02388_,6.6
_02681_,6.6
_02744_,6.6
_02933_,6.6
_02950_,6.6
_03577_,6.6
_04132_,6.6
_04510_,6.6
_04703_,6.6
_04767_,6.6
_04927_,6.6
_05993_,6.6
_06167_,6.6
_06241_,6.6
_06439_,6.6
_06684_,6.6
_06888_,6.6
_06911_,6.6
_07080_,6.6
_07163_,6.6
_07178_,6.6
_07337_,6.6
_07706_,6.6
_07817_,6.6
_07832_,6.6
_02688_,6.58
_03571_,6.58
mem_rdata[9],6.57
_00209_,6.565
_00602_,6.565
_00683_,6.565
_00730_,6.565
_01111_,6.545
_00998_,6.54
_01546_,6.54
_02212_,6.54
_02343_,6.54
_02702_,6.54
_03624_,6.54
_03984_,6.54
_05714_,6.54
_05870_,6.54
_06293_,6.54
_08009_,6.54
_00095_,6.525
_00175_,6.525
_00993_,6.525
_01802_,6.52
_01895_,6.52
_02800_,6.52
_02930_,6.52
_03007_,6.52
_03055_,6.52
_03531_,6.52
_03578_,6.52
_04989_,6.52
_05114_,6.52
_07624_,6.52
cpuregs.regs\[13\]\[18\],6.52
_07301_,6.515
_03284_,6.51
_00520_,6.5
_01461_,6.5
_01607_,6.5
_02204_,6.5
_03801_,6.5
_04725_,6.5
_04808_,6.5
_05162_,6.5
_07725_,6.5
_00673_,6.495
_00082_,6.485
_00909_,6.485
_01201_,6.485
_01209_,6.485
_01939_,6.48
_03483_,6.48
_05149_,6.48
_05536_,6.48
_06773_,6.48
cpuregs.regs\[1\]\[8\],6.48
_02862_,6.47
_00656_,6.465
_01204_,6.465
_01469_,6.465
_08384_,6.465
_04651_,6.46
_04729_,6.46
_05158_,6.46
_05694_,6.46
_00514_,6.445
_00858_,6.445
_01142_,6.445
_08390_,6.445
_04424_,6.44
_00399_,6.425
_01066_,6.425
_01259_,6.425
_00179_,6.42
_02609_,6.42
_03805_,6.42
_03939_,6.42
_03280_,6.41
_03158_,6.4
_03565_,6.4
_03716_,6.4
_03866_,6.4
_03898_,6.4
_04374_,6.4
_05772_,6.4
_06188_,6.4
_06235_,6.4
_01227_,6.385
_03942_,6.38
_04550_,6.38
reg_out\[10\],6.38
_01355_,6.375
_02153_,6.37
_02308_,6.37
_00078_,6.365
_00107_,6.365
_00181_,6.365
_00317_,6.365
_00435_,6.365
_00511_,6.365
_00609_,6.365
_00658_,6.365
_00962_,6.365
_01256_,6.365
_01269_,6.365
_01280_,6.365
_01281_,6.365
_01463_,6.365
_01482_,6.365
_01531_,6.365
_01889_,6.36
_02569_,6.36
_03921_,6.36
_03924_,6.36
_05919_,6.36
_07891_,6.36
_08065_,6.36
_01495_,6.355
_08377_,6.355
count_instr\[28\],6.355
_00999_,6.335
_04608_,6.335
mem_rdata[4],6.33
_00146_,6.325
_00592_,6.325
_01165_,6.32
_03773_,6.32
_04509_,6.32
_05632_,6.32
irq[11],6.31
irq[27],6.31
irq[3],6.31
irq[7],6.31
mem_rdata[17],6.31
mem_rdata[21],6.31
mem_rdata[25],6.31
mem_rdata[29],6.31
mem_rdata[5],6.31
_00197_,6.305
_01405_,6.305
_01253_,6.3
_02391_,6.3
_02526_,6.3
_02803_,6.3
_02909_,6.3
_03034_,6.3
_03060_,6.3
_03222_,6.3
_03502_,6.3
_04844_,6.3
_04968_,6.3
_05874_,6.3
_06040_,6.3
_06209_,6.3
_06413_,6.3
_06789_,6.3
_06859_,6.3
_06883_,6.3
_07000_,6.3
_07067_,6.3
_01238_,6.28
_01813_,6.28
_02866_,6.28
_07408_,6.28
_08077_,6.28
_01038_,6.275
_01447_,6.275
_00167_,6.265
_00951_,6.265
_02049_,6.265
_00812_,6.26
_01167_,6.26
_01172_,6.26
_01871_,6.26
_01941_,6.26
_02103_,6.26
_02970_,6.26
_03110_,6.26
_03131_,6.26
_03212_,6.26
_03735_,6.26
_04731_,6.26
_04906_,6.26
_05577_,6.26
_05615_,6.26
_06376_,6.26
_06420_,6.26
_06572_,6.26
_06618_,6.26
_06638_,6.26
_06778_,6.26
_07653_,6.26
_07654_,6.26
_07724_,6.26
_08078_,6.26
_06103_,6.24
_08051_,6.24
_01075_,6.235
_00486_,6.225
_00712_,6.225
_00731_,6.225
_00848_,6.225
_01050_,6.225
_01265_,6.225
_01276_,6.225
_01625_,6.225
_00163_,6.2
_02172_,6.2
_02624_,6.2
_02765_,6.2
_02972_,6.2
_03050_,6.2
_03857_,6.2
_05369_,6.2
_05842_,6.2
_06469_,6.2
_06727_,6.2
_08271_,6.2
_00089_,6.185
_01277_,6.185
_01734_,6.18
_01750_,6.18
_01789_,6.18
_01830_,6.18
_01998_,6.18
_02482_,6.18
_02572_,6.18
_02629_,6.18
_02783_,6.18
_02853_,6.18
_02919_,6.18
_03139_,6.18
_04724_,6.18
_05563_,6.18
_05760_,6.18
_06463_,6.18
_06489_,6.18
_06736_,6.18
_06881_,6.18
_07014_,6.18
_07018_,6.18
_00463_,6.16
_03919_,6.16
_04353_,6.16
_06285_,6.16
_08297_,6.16
_02518_,6.145
_01338_,6.14
_01892_,6.14
_02038_,6.14
_02057_,6.14
_02219_,6.14
_02509_,6.14
_02708_,6.14
_02937_,6.14
_03175_,6.14
_03555_,6.14
_04377_,6.14
_04856_,6.14
_05406_,6.14
_06403_,6.14
_06612_,6.14
_06843_,6.14
_06856_,6.14
_07029_,6.14
_07174_,6.14
_07667_,6.14
_00955_,6.135
_01351_,6.125
_00425_,6.105
_01195_,6.105
irq[17],6.09
irq[1],6.09
irq[21],6.09
mem_rdata[15],6.09
mem_ready,6.09
_00158_,6.085
_00342_,6.085
_00531_,6.08
_00877_,6.08
_01751_,6.08
_04117_,6.08
_04249_,6.08
_04407_,6.08
_05005_,6.08
